match_id;comp_id;category;a1s1;a1s2;a1s3;a1s4;a1s5;points1;a2s1;a2s2;a2s3;a2s4;a2s5;points2;comp_round;old_elo1;new_elo1;old_elo2;new_elo2;athlete1_id;athlete2_id;winner_id;athlete_name1;athlete_name2;winner
mp001619;ECH2024CRO;SW;;;;;;6;;;;;;2;Gold Final;1093,153877;1105,305797;1007,92445;995,772529;HUN00026;CZE00027;HUN00026;TOROKNE ZSOTER Judit;NEDELNIKOVA Jaroslava;TOROKNE ZSOTER Judit
mp001620;WCF2024CRO;M;;;;;;6;;;;;;0;Round of 16;1453,622951;1455,062027;922,7898496;921,3507736;CRO00021;HUN00024;CRO00021;PEREGLIN Domagoj;PALOTAI Gyula;PEREGLIN Domagoj
mp001621;WCF2024CRO;M;;;;;;5;;;;;;1;Round of 16;954,9462681;969,5623682;924,8199868;910,2038867;FRA00059;EST00010;FRA00059;DIEHL Corentin;JARVESAAR Ain;DIEHL Corentin
mp001622;WCF2024CRO;M;;;;;;6;;;;;;0;Round of 16;1118,670129;1128,942555;988,5348461;978,2624199;CRO00025;EST00043;CRO00025;KAJFES Marijan;KIVI Madis;KAJFES Marijan
mp001623;WCF2024CRO;M;;;;;;5;;;;;;1;Round of 16;1089,332673;1100,738036;986,6746726;975,2693091;FRA00008;CZE00031;FRA00008;CHRISTOFFEL Pascal;NEDELNIK Josef;CHRISTOFFEL Pascal
mp001624;WCF2024CRO;M;;;;;;6;;;;;;2;Round of 16;1329,040718;1332,924648;985,1674545;981,283524;CRO00036;EST00031;CRO00036;OBOROVECKI Martin;TAGAPERE Teet;OBOROVECKI Martin
mp001625;WCF2024CRO;M;;;;;;4;;;;;;6;Round of 16;1037,038651;1025,38016;1133,734978;1145,393469;FRA00046;CRO00044;CRO00044;BAGNARD Gaetan;BLAGEC Petar;BLAGEC Petar
mp001626;WCF2024CRO;M;;;;;;5;;;;;;1;Round of 16;1230,338923;1236,868132;993,8661904;987,3369811;CRO00030;CZE00047;CRO00030;KRSTINIC Andrej;LECKIE Erik James;KRSTINIC Andrej
mp001627;WCF2024CRO;M;;;;;;6;;;;;;0;Round of 16;1076,638956;1087,546415;962,0768265;951,1693677;CZE00044;HUN00019;CZE00044;VYSKOCIL Denis;SVAB Sandor;VYSKOCIL Denis
mp001628;WCF2024CRO;W;;;;;;6;;;;;;0;Round of 16;1329,152882;1341,411971;1246,389285;1234,130196;CRO00055;CRO00046;CRO00055;MRNJAVCIC PEREGLIN Valentina;POPOVIC-GECAN Iva;MRNJAVCIC PEREGLIN Valentina
mp001629;WCF2024CRO;W;;;;;;6;;;;;;4;Round of 16;1028,402308;1043,551872;1009,917911;994,7683469;FRA00077;FRA00056;FRA00077;PAOLANTONACCI Fanny;DEWICKI Zoe;PAOLANTONACCI Fanny
mp001630;WCF2024CRO;W;;;;;;6;;;;;;2;Round of 16;1090,792684;1105,730624;1067,696383;1052,758443;FRA00040;FRA00023;FRA00040;JACOB Ludivine;GUILLAUME Julie;JACOB Ludivine
mp001631;WCF2024CRO;W;;;;;;6;;;;;;0;Round of 16;980,1120297;996,8327343;995,772529;979,0518244;CRO00031;CZE00027;CRO00031;KOZUMPLIK Valentina;NEDELNIKOVA Jaroslava;KOZUMPLIK Valentina
mp001632;WCF2024CRO;W;;;;;;6;;;;;;0;Round of 16;1180,950284;1187,592263;948,2231391;941,5811601;CRO00004;HUN00028;CRO00004;KOMAR Sanja;NEGRUTNE STREZENICZKY Alexandra Marianna;KOMAR Sanja
mp001633;WCF2024CRO;W;;;;;;1;;;;;;5;Round of 16;1105,305797;1082,098256;936,698281;959,9058223;HUN00026;CZE00038;CZE00038;TOROKNE ZSOTER Judit;HYNKOVA Karolina;HYNKOVA Karolina
mp001634;WCF2024CRO;W;;;;;;5;;;;;;1;Round of 16;1329,047568;1331,940782;928,0021003;925,1088862;CRO00042;CZE00046;CRO00042;OBOROVECKI Mihaela;MYSKOVA Anna;OBOROVECKI Mihaela
mp001635;WCF2024CRO;W;;;;;;3;;;;;;5;Round of 16;1017,370531;997,1279384;922,988712;943,2313042;CZE00030;CZE00042;CZE00042;NEDELNIKOVA Hana;HYNKOVA Irena;HYNKOVA Irena
mp001636;WCF2024CRO;M;;;;;;6;;;;;;0;Quarterfinals;1455,062027;1456,905482;969,5623682;967,7189137;CRO00021;FRA00059;CRO00021;PEREGLIN Domagoj;DIEHL Corentin;PEREGLIN Domagoj
mp001637;WCF2024CRO;M;;;;;;3;;;;;;5;Quarterfinals;1128,942555;1111,646535;1100,738036;1118,034057;CRO00025;FRA00008;FRA00008;KAJFES Marijan;CHRISTOFFEL Pascal;CHRISTOFFEL Pascal
mp001638;WCF2024CRO;M;;;;;;6;;;;;;4;Quarterfinals;1332,924648;1341,039771;1145,393469;1137,278347;CRO00036;CRO00044;CRO00036;OBOROVECKI Martin;BLAGEC Petar;OBOROVECKI Martin
mp001639;WCF2024CRO;M;;;;;;5;;;;;;3;Quarterfinals;1236,868132;1246,3859;1087,546415;1078,028647;CRO00030;CZE00044;CRO00030;KRSTINIC Andrej;VYSKOCIL Denis;KRSTINIC Andrej
mp001640;WCF2024CRO;W;;;;;;6;;;;;;0;Quarterfinals;1341,411971;1346,294063;1043,551872;1038,66978;CRO00055;FRA00077;CRO00055;MRNJAVCIC PEREGLIN Valentina;PAOLANTONACCI Fanny;MRNJAVCIC PEREGLIN Valentina
mp001641;WCF2024CRO;W;;;;;;3;;;;;;5;Quarterfinals;1105,730624;1084,873707;996,8327343;1017,689651;FRA00040;CRO00031;CRO00031;JACOB Ludivine;KOZUMPLIK Valentina;KOZUMPLIK Valentina
mp001642;WCF2024CRO;W;;;;;;6;;;;;;2;Quarterfinals;1187,592263;1194,388263;959,9058223;953,1098223;CRO00004;CZE00038;CRO00004;KOMAR Sanja;HYNKOVA Karolina;KOMAR Sanja
mp001643;WCF2024CRO;W;;;;;;3;;;;;;5;Quarterfinals;1331,940782;1303,026388;943,2313042;972,1456987;CRO00042;CZE00042;CZE00042;OBOROVECKI Mihaela;HYNKOVA Irena;HYNKOVA Irena
mp001644;WCF2024CRO;M;;;;;;6;;;;;;0;Semifinals;1456,905482;1460,888745;1118,034057;1114,050793;CRO00021;FRA00008;CRO00021;PEREGLIN Domagoj;CHRISTOFFEL Pascal;PEREGLIN Domagoj
mp001645;WCF2024CRO;M;;;;;;5;;;;;;3;Semifinals;1341,039771;1352,785533;1246,3859;1234,640138;CRO00036;CRO00030;CRO00036;OBOROVECKI Martin;KRSTINIC Andrej;OBOROVECKI Martin
mp001646;WCF2024CRO;W;;;;;;3;;;;;;5;Semifinals;1346,294063;1318,488055;1017,689651;1045,495659;CRO00055;CRO00031;CRO00031;MRNJAVCIC PEREGLIN Valentina;KOZUMPLIK Valentina;KOZUMPLIK Valentina
mp001647;WCF2024CRO;W;;;;;;5;;;;;;3;Semifinals;1194,388263;1201,353515;972,1456987;965,1804469;CRO00004;CZE00042;CRO00004;KOMAR Sanja;HYNKOVA Irena;KOMAR Sanja
mp001648;WCF2024CRO;M;;;;;;1;;;;;;5;Bronze Final;1114,050793;1103,391385;1234,640138;1245,299546;FRA00008;CRO00030;CRO00030;CHRISTOFFEL Pascal;KRSTINIC Andrej;KRSTINIC Andrej
mp001649;WCF2024CRO;W;;;;;;6;;;;;;4;Bronze Final;1318,488055;1322,190434;965,1804469;961,4780677;CRO00055;CZE00042;CRO00055;MRNJAVCIC PEREGLIN Valentina;HYNKOVA Irena;MRNJAVCIC PEREGLIN Valentina
mp001650;WCF2024CRO;M;;;;;;5;;;;;;3;Gold Final;1460,888745;1472,065075;1352,785533;1341,609203;CRO00021;CRO00036;CRO00021;PEREGLIN Domagoj;OBOROVECKI Martin;PEREGLIN Domagoj
mp001651;WCF2024CRO;W;;;;;;6;;;;;;5;Gold Final;1045,495659;1068,227553;1201,353515;1178,621621;CRO00031;CRO00004;CRO00031;KOZUMPLIK Valentina;KOMAR Sanja;KOZUMPLIK Valentina
mp001652;NJCI2025CRO;C;;;;;;0;;;;;;6;Quarterfinals;1000;981,4225468;943,5395012;962,1169544;CRO00120;CRO00078;CRO00078;RADIC Ivano;SELJAN Patricija;SELJAN Patricija
mp001653;NJCI2025CRO;C;;;;;;6;;;;;;0;Quarterfinals;1008,713516;1024,312328;1000;984,4011881;CRO00056;CRO00125;CRO00056;FORJAN Veronika;SELJAN Lorena;FORJAN Veronika
mp001654;NJCI2025CRO;J;;;;;;4;;;;;;6;Quarterfinals;1000;984;1000;1016;CRO00121;CRO00122;CRO00122;BRLEK Dino;KUCELJ Antonio;KUCELJ Antonio
mp001655;NJCI2025CRO;J;;;;;;5;;;;;;3;Quarterfinals;999,2423215;1013,714843;965,9722208;951,4996995;CRO00059;CRO00060;CRO00059;BOZIC Ella;SELJAN Lovro;BOZIC Ella
mp001656;NJCI2025CRO;C;;;;;;5;;;;;;1;Semifinals;912,342224;930,6188807;962,1169544;943,8402977;CRO00057;CRO00078;CRO00057;BJELOBRK Lovro;SELJAN Patricija;BJELOBRK Lovro
mp001657;NJCI2025CRO;C;;;;;;5;;;;;;3;Semifinals;1024,312328;1045,041428;1130,161064;1109,431964;CRO00056;CRO00053;CRO00056;FORJAN Veronika;STRBENAC Marija;FORJAN Veronika
mp001658;NJCI2025CRO;J;;;;;;6;;;;;;0;Semifinals;1038,235323;1053,212745;1016;1001,022579;CRO00067;CRO00122;CRO00067;BAJSER Borna;KUCELJ Antonio;BAJSER Borna
mp001659;NJCI2025CRO;J;;;;;;4;;;;;;6;Semifinals;1013,714843;995,8040701;972,0239854;989,9347581;CRO00059;CRO00069;CRO00069;BOZIC Ella;KUCELJ Lovro;KUCELJ Lovro
mp001660;NJCI2025CRO;C;;;;;;1;;;;;;5;Bronze Final;943,8402977;934,9367053;1109,431964;1118,335557;CRO00078;CRO00053;CRO00053;SELJAN Patricija;STRBENAC Marija;STRBENAC Marija
mp001661;NJCI2025CRO;J;;;;;;5;;;;;;3;Bronze Final;1001,022579;1016,782276;995,8040701;980,0443733;CRO00122;CRO00059;CRO00122;KUCELJ Antonio;BOZIC Ella;KUCELJ Antonio
mp001662;NJCI2025CRO;C;;;;;;4;;;;;;6;Gold Final;930,6188807;919,7056443;1045,041428;1055,954664;CRO00057;CRO00056;CRO00056;BJELOBRK Lovro;FORJAN Veronika;FORJAN Veronika
mp001663;NJCI2025CRO;J;;;;;;5;;;;;;3;Gold Final;1053,212745;1066,330484;989,9347581;976,8170183;CRO00067;CRO00069;CRO00067;BAJSER Borna;KUCELJ Lovro;BAJSER Borna
mp001664;NCI2025CRO;M;;;;;;1;;;;;;5;Round of 16;984,4011881;966,1385314;934,9367053;953,1993621;CRO00125;CRO00078;CRO00078;SELJAN Lorena;SELJAN Patricija;SELJAN Patricija
mp001665;NCI2025CRO;M;;;;;;3;;;;;;5;Round of 16;951,4996995;938,4711851;1016,782276;1029,81079;CRO00060;CRO00122;CRO00122;SELJAN Lovro;KUCELJ Antonio;KUCELJ Antonio
mp001666;NCI2025CRO;M;;;;;;6;;;;;;2;Round of 16;919,7056443;938,518291;981,4225468;962,6099002;CRO00057;CRO00120;CRO00057;BJELOBRK Lovro;RADIC Ivano;BJELOBRK Lovro
mp001667;NCI2025CRO;M;;;;;;6;;;;;;0;Round of 16;969,7635943;987,0089037;996,8599468;979,6146374;CRO00012;CRO00011;CRO00012;SASKO Milenko;TIJAN Zeljko;SASKO Milenko
mp001668;NCI2025CRO;M;;;;;;6;;;;;;0;Round of 16;976,8170183;993,1477597;984;967,6692586;CRO00069;CRO00121;CRO00069;KUCELJ Lovro;BRLEK Dino;KUCELJ Lovro
mp001669;NCI2025CRO;W;;;;;;6;;;;;;0;Quarterfinals;1303,026388;1306,794871;953,1993621;949,4308784;CRO00042;CRO00078;CRO00042;OBOROVECKI Mihaela;SELJAN Patricija;OBOROVECKI Mihaela
mp001670;NCI2025CRO;W;;;;;;5;;;;;;3;Quarterfinals;1234,138867;1247,603743;1178,621621;1165,156744;CRO00124;CRO00004;CRO00124;PEREGLIN Iva;KOMAR Sanja;PEREGLIN Iva
mp001671;NCI2025CRO;W;;;;;;6;;;;;;4;Quarterfinals;1055,954664;1074,796934;1118,335557;1099,493287;CRO00056;CRO00053;CRO00056;FORJAN Veronika;STRBENAC Marija;FORJAN Veronika
mp001672;NCI2025CRO;W;;;;;;6;;;;;;0;Quarterfinals;980,0443733;976,1263855;1322,190434;1326,108422;CRO00055;CRO00059;CRO00055;MRNJAVCIC PEREGLIN Valentina;BOZIC Ella;MRNJAVCIC PEREGLIN Valentina
mp001673;NCI2025CRO;M;;;;;;6;;;;;;0;Quarterfinals;1341,609203;1346,168512;1029,81079;1025,251481;CRO00036;CRO00122;CRO00036;OBOROVECKI Martin;KUCELJ Antonio;OBOROVECKI Martin
mp001674;NCI2025CRO;M;;;;;;6;;;;;;0;Quarterfinals;938,518291;960,1523695;1066,330484;1044,696406;CRO00057;CRO00067;CRO00057;BJELOBRK Lovro;BAJSER Borna;BJELOBRK Lovro
mp001675;NCI2025CRO;M;;;;;;6;;;;;;2;Quarterfinals;1111,646535;1122,140933;987,0089037;976,5145057;CRO00025;CRO00012;CRO00025;KAJFES Marijan;SASKO Milenko;KAJFES Marijan
mp001676;NCI2025CRO;M;;;;;;0;;;;;;6;Quarterfinals;993,1477597;991,2373646;1472,065075;1473,97547;CRO00069;CRO00021;CRO00021;KUCELJ Lovro;PEREGLIN Domagoj;PEREGLIN Domagoj
mp001677;NCI2025CRO;W;;;;;;1;;;;;;5;Semifinals;1306,794871;1288,095089;1247,603743;1266,303526;CRO00042;CRO00124;CRO00124;OBOROVECKI Mihaela;PEREGLIN Iva;PEREGLIN Iva
mp001678;NCI2025CRO;W;;;;;;6;;;;;;0;Semifinals;1074,796934;1068,700444;1326,108422;1332,204913;CRO00055;CRO00056;CRO00055;MRNJAVCIC PEREGLIN Valentina;FORJAN Veronika;MRNJAVCIC PEREGLIN Valentina
mp001679;NCI2025CRO;M;;;;;;5;;;;;;1;Semifinals;1346,168512;1349,297615;960,1523695;957,023266;CRO00036;CRO00057;CRO00036;OBOROVECKI Martin;BJELOBRK Lovro;OBOROVECKI Martin
mp001680;NCI2025CRO;M;;;;;;1;;;;;;5;Semifinals;1122,140933;1118,4107;1473,97547;1477,705703;CRO00025;CRO00021;CRO00021;KAJFES Marijan;PEREGLIN Domagoj;PEREGLIN Domagoj
mp001681;NCI2025CRO;W;;;;;;6;;;;;;0;Bronze Final;1288,095089;1295,150087;1068,700444;1061,645445;CRO00042;CRO00056;CRO00042;OBOROVECKI Mihaela;FORJAN Veronika;OBOROVECKI Mihaela
mp001682;NCI2025CRO;M;;;;;;4;;;;;;6;Bronze Final;957,023266;947,9633164;1118,4107;1127,47065;CRO00057;CRO00025;CRO00025;BJELOBRK Lovro;KAJFES Marijan;KAJFES Marijan
mp001683;NCI2025CRO;W;;;;;;6;;;;;;0;Gold Final;1266,303526;1253,302516;1332,204913;1345,205922;CRO00055;CRO00124;CRO00055;MRNJAVCIC PEREGLIN Valentina;PEREGLIN Iva;MRNJAVCIC PEREGLIN Valentina
mp001684;NCI2025CRO;M;;;;;;2;;;;;;6;Gold Final;1349,297615;1338,955718;1477,705703;1488,047599;CRO00036;CRO00021;CRO00021;OBOROVECKI Martin;PEREGLIN Domagoj;PEREGLIN Domagoj
mp001685;NC2025FRA;M;;;;;;6;;;;;;4;Round of 16;1103,391385;1114,177086;985,879257;975,0935562;FRA00008;FRA00051;FRA00008;CHRISTOFFEL Pascal;KIEFFER Lucas;CHRISTOFFEL Pascal
mp001686;NC2025FRA;M;;;;;;6;;;;;;2;Round of 16;983,2174673;999,9792446;999,7717658;983,0099886;FRA00143;FRA00052;FRA00143;BARNAULT Olivier;BROQUIE Thomas;BARNAULT Olivier
mp001687;NC2025FRA;M;;;;;;6;;;;;;0;Round of 16;1025,38016;1042,396559;1047,480753;1030,464354;FRA00046;FRA00161;FRA00046;BAGNARD Gaetan;BOULINEAU Lucien;BAGNARD Gaetan
mp001688;NC2025FRA;M;;;;;;5;;;;;;3;Round of 16;1040,915446;1055,082144;1000,93019;986,7634918;FRA00055;FRA00045;FRA00055;AGAUT Clement;RIVAULT Corentin;AGAUT Clement
mp001689;NC2025FRA;M;;;;;;5;;;;;;1;Round of 16;1109,537777;1120,654123;1000;988,8836542;FRA00025;FRA00123;FRA00025;GUILLAUME Florent;ALEXANDRE Benoit;GUILLAUME Florent
mp001690;NC2025FRA;M;;;;;;6;;;;;;0;Round of 16;977,9396726;994,9542252;1000;982,9854474;FRA00060;FRA00220;FRA00060;MATHIAS Axel;DEMEULENAERE Vivien;MATHIAS Axel
mp001691;NC2025FRA;M;;;;;;6;;;;;;0;Round of 16;951,8484414;969,3615718;984,8041342;967,2910038;FRA00068;FRA00049;FRA00068;LHOMME Arnaud;POURU Mathis;LHOMME Arnaud
mp001692;NC2025FRA;M;;;;;;6;;;;;;4;Round of 16;1104,026895;1114,153597;970,2483981;960,1216961;FRA00063;FRA00079;FRA00063;COLLIN Aurelien;PALUMBO Hugo;COLLIN Aurelien
mp001693;NC2025FRA;W;;;;;;6;;;;;;0;Round of 16;1052,335002;1065,942951;1000;986,3920513;FRA00034;FRA00305;FRA00034;TROUILLET Tiffanie;LAFRIDI Vanessa;TROUILLET Tiffanie
mp001694;NC2025FRA;W;;;;;;6;;;;;;2;Round of 16;1002,348453;1018,240304;1000;984,1081486;FRA00214;FRA00267;FRA00214;DEFOSSEZ Melissa;GIRARD Elodie;DEFOSSEZ Melissa
mp001695;NC2025FRA;W;;;;;;6;;;;;;0;Round of 16;1064,827259;1077,876024;1000;986,9512357;FRA00062;FRA00113;FRA00062;CHAUVELOT Laura;ADRIN Ludivine;CHAUVELOT Laura
mp001696;NC2025FRA;W;;;;;;5;;;;;;1;Round of 16;1078,756542;1091,190539;1000;987,5660029;FRA00024;FRA00366;FRA00024;PERNIN Amelie;MAUDET Mayeline;PERNIN Amelie
mp001697;NC2025FRA;W;;;;;;6;;;;;;0;Round of 16;1052,758443;1065,006763;969,7474422;957,4991219;FRA00023;FRA00203;FRA00023;GUILLAUME Julie;COQUILLON Cindy;GUILLAUME Julie
mp001698;NC2025FRA;W;;;;;;6;;;;;;2;Round of 16;999,3385366;1015,368998;1000;983,9695385;FRA00393;FRA00382;FRA00393;PAGLIA Sophie;MOTILLON Marie;PAGLIA Sophie
mp001699;NC2025FRA;W;;;;;;6;;;;;;2;Round of 16;967,2706954;983,4386086;970,9170184;954,7491052;FRA00213;FRA00238;FRA00213;DECAGNY Christine;DUMOUCHEL Tara;DECAGNY Christine
mp001700;NC2025FRA;W;;;;;;6;;;;;;0;Round of 16;1084,873707;1095,353706;959,8812813;949,4012826;FRA00040;FRA00449;FRA00040;JACOB Ludivine;THEVENET Fabienne;JACOB Ludivine
mp001701;NC2025FRA;J;;;;;;2;;;;;;6;Round of 16;994,7683469;979,0092552;1000;1015,759092;FRA00056;FRA00197;FRA00197;DEWICKI Zoe;COCHET Thomas;COCHET Thomas
mp001702;NC2025FRA;J;;;;;;6;;;;;;4;Round of 16;983,2636932;999,9939464;999,1319637;982,4017105;FRA00371;FRA00381;FRA00371;MERRIEN Louane;MORSA Quentin;MERRIEN Louane
mp001703;NC2025FRA;J;;;;;;6;;;;;;0;Round of 16;984,9023361;1000,849282;983,7502743;967,8033285;FRA00409;FRA00252;FRA00409;POUSSOT Matheo;FEUILLET Nathan;POUSSOT Matheo
mp001704;NC2025FRA;J;;;;;;6;;;;;;0;Round of 16;1038,66978;1052,896288;1000;985,773492;FRA00077;FRA00327;FRA00077;PAOLANTONACCI Fanny;LECOINTRE Victor;PAOLANTONACCI Fanny
mp001705;NC2025FRA;J;;;;;;6;;;;;;4;Round of 16;972,3745539;989,6440784;1000;982,7304755;FRA00078;FRA00283;FRA00078;ADJAOUDI Tassadit;GUILLOUX Eloan;ADJAOUDI Tassadit
mp001706;NC2025FRA;J;;;;;;3;;;;;;5;Round of 16;970,2274147;958,2576802;1059,66829;1071,638025;FRA00285;FRA00081;FRA00081;GYBELY Ange;CHAUVELOT Justine;CHAUVELOT Justine
mp001707;NC2025FRA;J;;;;;;5;;;;;;3;Round of 16;1016,325165;1030,12488;968,2419307;954,442216;FRA00080;FRA00184;FRA00080;FRANCISCO Enzo;CHAPEYROUX-JELOWICKI Paul;FRANCISCO Enzo
mp001708;NC2025FRA;J;;;;;;6;;;;;;5;Round of 16;1013,649908;1028,283491;983,9060801;969,2724975;FRA00061;FRA00168;FRA00061;DOVIGO Teddy;BRIOTET Alexis;DOVIGO Teddy
mp001709;NC2025FRA;S;;;;;;6;;;;;;0;Round of 16;1154,454919;1162,615218;968,2170175;960,0567188;FRA00012;FRA00344;FRA00012;BRULET Jean-Michel;LETURMY Laetitia;BRULET Jean-Michel
mp001710;NC2025FRA;S;;;;;;4;;;;;;6;Round of 16;1036,691945;1019,008472;1000;1017,683473;FRA00372;FRA00354;FRA00354;MEY Stephane;LUISETTI Franck;LUISETTI Franck
mp001711;NC2025FRA;S;;;;;;0;;;;;;6;Round of 16;999,5493455;982,8337494;984;1000,715596;FRA00126;FRA00093;FRA00093;ANTOINE Gilles;BOULOIS Stephane;BOULOIS Stephane
mp001712;NC2025FRA;S;;;;;;5;;;;;;1;Round of 16;1069,153859;1082,010606;1000;987,1432531;FRA00231;FRA00311;FRA00231;DOLLEANS Lionel;LANGUILLAT Peter;DOLLEANS Lionel
mp001713;NC2025FRA;S;;;;;;6;;;;;;0;Round of 16;1036,800751;1050,386641;983,9756766;970,3897874;FRA00058;FRA00188;FRA00058;MUTIN Nicolas;CHAUVELOT Jeremie;MUTIN Nicolas
mp001714;NC2025FRA;S;;;;;;6;;;;;;0;Round of 16;976,1196565;992,4809368;983,9660919;967,6048116;FRA00131;FRA00473;FRA00131;AUBAGUE Agnes;VUKOVIC Radoslav;AUBAGUE Agnes
mp001715;NC2025FRA;S;;;;;;2;;;;;;6;Round of 16;1000;984;1000;1016;FRA00048;FRA00373;FRA00373;CLAUDE Joel;MEYER Brigitte;MEYER Brigitte
mp001716;NC2025FRA;S;;;;;;6;;;;;;2;Round of 16;1081,516452;1094,719936;1020,160936;1006,957452;FRA00020;FRA00036;FRA00020;CARLOT Didier;GUILLAUME Michel;CARLOT Didier
mp001717;NC2025FRA;M;;;;;;4;;;;;;6;Quarterfinals;1114,177086;1093,099626;999,9792446;1021,056704;FRA00008;FRA00143;FRA00143;CHRISTOFFEL Pascal;BARNAULT Olivier;BARNAULT Olivier
mp001718;NC2025FRA;M;;;;;;4;;;;;;6;Quarterfinals;1042,396559;1026,980492;1055,082144;1070,498211;FRA00046;FRA00055;FRA00055;BAGNARD Gaetan;AGAUT Clement;AGAUT Clement
mp001719;NC2025FRA;M;;;;;;3;;;;;;5;Quarterfinals;1120,654123;1099,105439;994,9542252;1016,502909;FRA00025;FRA00060;FRA00060;GUILLAUME Florent;MATHIAS Axel;MATHIAS Axel
mp001720;NC2025FRA;M;;;;;;1;;;;;;5;Quarterfinals;969,3615718;959,6685268;1114,153597;1123,846642;FRA00068;FRA00063;FRA00063;LHOMME Arnaud;COLLIN Aurelien;COLLIN Aurelien
mp001721;NC2025FRA;W;;;;;;2;;;;;;6;Quarterfinals;1065,942951;1047,759864;1018,240304;1036,423392;FRA00034;FRA00214;FRA00214;TROUILLET Tiffanie;DEFOSSEZ Melissa;DEFOSSEZ Melissa
mp001722;NC2025FRA;W;;;;;;5;;;;;;3;Quarterfinals;1077,876024;1094,48888;1091,190539;1074,577683;FRA00062;FRA00024;FRA00062;CHAUVELOT Laura;PERNIN Amelie;CHAUVELOT Laura
mp001723;NC2025FRA;W;;;;;;3;;;;;;5;Quarterfinals;1065,006763;1046,736287;1015,368998;1033,639475;FRA00023;FRA00393;FRA00393;GUILLAUME Julie;PAGLIA Sophie;PAGLIA Sophie
mp001724;NC2025FRA;W;;;;;;1;;;;;;5;Quarterfinals;983,4386086;972,4213343;1095,353706;1106,37098;FRA00213;FRA00040;FRA00040;DECAGNY Christine;JACOB Ludivine;JACOB Ludivine
mp001725;NC2025FRA;J;;;;;;3;;;;;;5;Quarterfinals;1015,759092;999,0335778;999,9939464;1016,71946;FRA00197;FRA00371;FRA00371;COCHET Thomas;MERRIEN Louane;MERRIEN Louane
mp001726;NC2025FRA;J;;;;;;3;;;;;;5;Quarterfinals;1000,849282;987,2283653;1052,896288;1066,517205;FRA00409;FRA00077;FRA00077;POUSSOT Matheo;PAOLANTONACCI Fanny;PAOLANTONACCI Fanny
mp001727;NC2025FRA;J;;;;;;4;;;;;;6;Quarterfinals;989,6440784;977,3514659;1071,638025;1083,930637;FRA00078;FRA00081;FRA00081;ADJAOUDI Tassadit;CHAUVELOT Justine;CHAUVELOT Justine
mp001728;NC2025FRA;J;;;;;;0;;;;;;6;Quarterfinals;1030,12488;1014,040082;1028,283491;1044,368289;FRA00080;FRA00061;FRA00061;FRANCISCO Enzo;DOVIGO Teddy;DOVIGO Teddy
mp001729;NC2025FRA;S;;;;;;6;;;;;;2;Quarterfinals;1162,615218;1172,302829;1017,683473;1007,995861;FRA00012;FRA00354;FRA00012;BRULET Jean-Michel;LUISETTI Franck;BRULET Jean-Michel
mp001730;NC2025FRA;S;;;;;;0;;;;;;6;Quarterfinals;1000,715596;988,3925104;1082,010606;1094,333691;FRA00093;FRA00231;FRA00231;BOULOIS Stephane;DOLLEANS Lionel;DOLLEANS Lionel
mp001731;NC2025FRA;S;;;;;;5;;;;;;1;Quarterfinals;1050,386641;1063,744404;992,4809368;979,1231732;FRA00058;FRA00131;FRA00058;MUTIN Nicolas;AUBAGUE Agnes;MUTIN Nicolas
mp001732;NC2025FRA;S;;;;;;5;;;;;;6;Quarterfinals;1016;1003,564401;1094,719936;1107,155535;FRA00373;FRA00020;FRA00020;MEYER Brigitte;CARLOT Didier;CARLOT Didier
mp001733;NC2025FRA;M;;;;;;2;;;;;;6;Semifinals;1021,056704;1007,318324;1070,498211;1084,236591;FRA00143;FRA00055;FRA00055;BARNAULT Olivier;AGAUT Clement;AGAUT Clement
mp001734;NC2025FRA;M;;;;;;6;;;;;;2;Semifinals;1016,502909;1037,294761;1123,846642;1103,054789;FRA00060;FRA00063;FRA00060;MATHIAS Axel;COLLIN Aurelien;MATHIAS Axel
mp001735;NC2025FRA;W;;;;;;4;;;;;;6;Semifinals;1036,423392;1023,072785;1094,48888;1107,839486;FRA00214;FRA00062;FRA00062;DEFOSSEZ Melissa;CHAUVELOT Laura;CHAUVELOT Laura
mp001736;NC2025FRA;W;;;;;;1;;;;;;5;Semifinals;1033,639475;1020,9408;1106,37098;1119,069655;FRA00393;FRA00040;FRA00040;PAGLIA Sophie;JACOB Ludivine;JACOB Ludivine
mp001737;NC2025FRA;J;;;;;;5;;;;;;3;Semifinals;1016,71946;1034,997155;1066,517205;1048,23951;FRA00371;FRA00077;FRA00371;MERRIEN Louane;PAOLANTONACCI Fanny;MERRIEN Louane
mp001738;NC2025FRA;J;;;;;;1;;;;;;5;Semifinals;1083,930637;1066,116558;1044,368289;1062,182369;FRA00081;FRA00061;FRA00061;CHAUVELOT Justine;DOVIGO Teddy;DOVIGO Teddy
mp001739;NC2025FRA;S;;;;;;6;;;;;;2;Semifinals;1172,302829;1184,771303;1094,333691;1081,865217;FRA00012;FRA00231;FRA00012;BRULET Jean-Michel;DOLLEANS Lionel;BRULET Jean-Michel
mp001740;NC2025FRA;S;;;;;;5;;;;;;1;Semifinals;1063,744404;1081,733222;1107,155535;1089,166718;FRA00058;FRA00020;FRA00058;MUTIN Nicolas;CARLOT Didier;MUTIN Nicolas
