athlete_id;athlete_name;country;club;gender;id_copy;instance
CZE00038;HYNKOVA Karolina;CZE;Savana KKK;J;CZE00038;1
CZE00039;HAJNY Martin;CZE;Falcon Plumlov;C;CZE00039;3
CZE00040;POSPISILOVA Barbora;CZE;Savana KKK;C;CZE00040;1
CZE00041;SKLADALOVA Tereza;CZE;Savana KKK;J;CZE00041;1
CZE00042;HYNKOVA Irena;CZE;Savana KKK;W;CZE00042;1
CZE00043;KOLENAKOVA Jana;CZE;Savana KKK;C;CZE00043;1
CZE00044;VYSKOCIL Denis;CZE;Falcon Plumlov;C;CZE00044;2
CZE00045;VYSKOCILOVA Jana;CZE;Falcon Plumlov;W;CZE00045;2
CZE00046;MYSKOVA Anna;CZE;Savana KKK;C;CZE00046;1
CZE00047;LECKIE Erik James;CZE;Savana KKK;M;CZE00047;1
CZE00048;VOLNA Katerina;CZE;SKPK Suche Lazce;C;CZE00048;1
CZE00049;GROSAFT Ondrej;CZE;JC Ostrava;C;CZE00049;1
CZE00050;PISTECKY David;CZE;TJ Jiskra Otrokovice;J;CZE00050;1
CZE00051;VYMAZAL Josef;CZE;Falcon Plumlov;J;CZE00051;1
CZE00052;KUDLICKA Dusan;CZE;TJ Opava;M;CZE00052;1
CZE00053;KOSINOVA Klara;CZE;TJ Jiskra Otrokovice;C;CZE00053;1
CZE00054;HYJANEK Karel;CZE;TJ Jiskra Otrokovice;M;CZE00054;1
CZE00055;CEVORA Josef;CZE;TJ Jiskra Otrokovice;M;CZE00055;1
CZE00056;FRYSTACKY Ondrej;CZE;TJ Jiskra Otrokovice;G;CZE00056;1
CZE00057;SPACEK Stepan;CZE;TJ Jiskra Otrokovice;G;CZE00057;1
CZE00058;MAJ Frantisek;CZE;TJ Jiskra Otrokovice;G;CZE00058;1
CZE00059;BABORAK Lukas;CZE;SKSZ Plumlov;M;CZE00059;1
CZE00060;BABORAK Frantisek;CZE;SKSZ Plumlov;M;CZE00060;2
CZE00061;MIKESTIK Martin;CZE;TJ Jiskra Otrokovice;M;CZE00061;1
CZE00062;NEMOCHOVSKY Frantisek;CZE;TJ Jiskra Otrokovice;M;CZE00062;1
CZE00063;ONDROUSEK Lukas;CZE;SKSZ Plumlov;M;CZE00063;1
CZE00064;KORBAR Bedrich;CZE;SKSZ Plumlov;M;CZE00064;1
CZE00065;PROCHAZKA Petr;CZE;SKSZ Plumlov;M;CZE00065;1
CZE00066;PAVELKA Martin;CZE;TJ Jiskra Otrokovice;M;CZE00066;1
CZE00067;MERKA Matej;CZE;TJ Jiskra Otrokovice;M;CZE00067;1
CZE00068;VODICA Ludek;CZE;TJ Jiskra Otrokovice;M;CZE00068;1
CZE00069;LELOVSKY Petr;CZE;TJ Opava;M;CZE00069;1
CZE00070;PAVELKOVA Veronika;CZE;TJ Jiskra Otrokovice;W;CZE00070;1
CZE00071;SKALA Radek;CZE;TJ Jiskra Otrokovice;M;CZE00071;1
CZE00072;VODICA Vojtech;CZE;TJ Jiskra Otrokovice;M;CZE00072;1
CZE00073;VAJNAR Miloslav;CZE;Savana KKK;G;CZE00073;1
CZE00074;VYMOLOVA Blanka;CZE;SKSZ Plumlov;W;CZE00074;1
CZE00075;VECERA Jindrich;CZE; ;M;CZE00075;1
CZE00076;FRYDRYCH Radek;CZE;JC Ostrava;M;CZE00076;1
CZE00077;PROCHAZKA Milos;CZE;Hradec Kralove Sveti;M;CZE00077;1
CZE00078;KASPAR Mr.;CZE;TJ Jiskra Otrokovice;M;CZE00078;1
CZE00079;NIEMEC Alois;CZE;JC Ostrava;M;CZE00079;1
CZE00080;SOBOTKA Vladimir;CZE;JC Ostrava;M;CZE00080;1
CZE00081;SIMANDL Michael;CZE;Savana KKK;M;CZE00081;1
CZE00082;PAVLICEK Miroslav;CZE;-;M;CZE00082;1
CZE00083;HORAKOVA Kristina;CZE;Savana KKK;M;CZE00083;1
CZE00084;ZDENEK Jiri ml.;CZE;JC Ostrava;M;CZE00084;1
CZE00085;CECH Michal;CZE;TJ Opava;M;CZE00085;1
CZE00086;DIENER Michal;CZE;JC Ostrava;M;CZE00086;1
CZE00087;HUFNAGEL Martin;CZE;TJ Opava;M;CZE00087;1
CZE00088;KASZONYIOVA Martina;CZE;TJ Jiskra Otrokovice;J;CZE00088;1
CZE00089;STUDENIK Vladimir;CZE;TJ Jiskra Otrokovice;M;CZE00089;1
CZE00090;CECH Kamil;CZE;TJ Opava;M;CZE00090;1
CZE00091;KUBINEC Zdenek ml.;CZE;TJ Opava;M;CZE00091;1
CZE00092;SPIDLA Ales;CZE;TJ Opava;M;CZE00092;1
CZE00093;SPIDLOVA Stanislava;CZE;JC Ostrava;W;CZE00093;1
CZE00094;JURNICEK Jan;CZE;SKSZ Plumlov;M;CZE00094;1
CZE00095;HLUCHY Jan;CZE;TJ Jiskra Otrokovice;M;CZE00095;1
CZE00096;PELUHOVA Katerina;CZE;TJ Jiskra Otrokovice;W;CZE00096;1
CZE00097;COUFALOVA Radka;CZE;SKSZ Plumlov;W;CZE00097;1
CZE00098;VEMOLA Jiri;CZE;SKSZ Plumlov;M;CZE00098;1
CZE00099;SKULA Radim;CZE;TJ Jiskra Otrokovice;M;CZE00099;1
CZE00100;SVOBODA Libor;CZE;TJ Jiskra Otrokovice;M;CZE00100;1
CZE00101;SENTL Slavomir;CZE;TJ Jiskra Otrokovice;M;CZE00101;1
CZE00102;HVEZDA Jiri;CZE;TJ Jiskra Otrokovice;M;CZE00102;1
CZE00103;OGROCKI Petr;CZE;;;CZE00103;1
CZE00104;LANSKA Eva;CZE;TJ Opava;W;CZE00104;1
CZE00105;IVANOV Ivelin;CZE;JC Ostrava;M;CZE00105;1
CZE00106;KRIS Jiri;CZE;-;J;CZE00106;1
CZE00107;HAMOR Martin;CZE;Savana KKK;S;CZE00107;1
CZE00108;KUDR Zdenek;CZE;-;M;CZE00108;1
CZE00109;KOVAR Jan;CZE;TJ Jiskra Otrokovice;C;CZE00109;1
CZE00110;RATAJSKA Petra;CZE;-;J;CZE00110;1
CZE00111;DOLEZELOVA Drahomira;CZE;-;W;CZE00111;1
CZE00112;NOVAK Lukas;CZE;-;C;CZE00112;1
CZE00113;SLOZIL Jiri;CZE;Savana KKK;M;CZE00113;1
CZE00114;KUBA Svatoslav;CZE;Savana KKK;M;CZE00114;1
CZE00115;KUBOVA Jirina;CZE;Savana KKK;W;CZE00115;1
CZE00116;VANICEK Jan;CZE;TJ Jiskra Otrokovice;M;CZE00116;1
CZE00117;KREJCA Josef;CZE;TJ Jiskra Otrokovice;M;CZE00117;1
CZE00118;MORAVKOVA Petra;CZE;TJ Jiskra Otrokovice;J;CZE00118;1
CZE00119;STEFAK Miroslav;CZE;SKSZ Plumlov;M;CZE00119;1
CZE00120;HORAK Ladislav;CZE;Savana KKK;S;CZE00120;1
CZE00121;KRISTEK Petr;CZE;TJ Jiskra Otrokovice;S;CZE00121;1
CZE00122;STEFAKOVA Lucie;CZE;SKSZ Plumlov;C;CZE00122;1
CZE00123;GROSAFT Jaroslav;CZE;JC Ostrava;M;CZE00123;1
CZE00124;FIFKA Dominik;CZE;Savana KKK;C;CZE00124;1
CZE00125;MECHOVA Natalie;CZE;-;C;CZE00125;1
CZE00126;VYDRAS Temi;CZE;TJ Jiskra Otrokovice;M;CZE00126;1
CZE00127;SUKUP Jiri;CZE;TJ Jiskra Otrokovice;C;CZE00127;1
CZE00128;KORBAR Jan;CZE;SKSZ Plumlov;M;CZE00128;1
CZE00129;SKOPAL Petr;CZE;SKSZ Plumlov;M;CZE00129;1
CZE00130;BOSAK Jan;CZE;SKSZ Plumlov;SM;CZE00130;1
CZE00131;BENISKOVA Klara;CZE;TJ Opava;C;CZE00131;1
CZE00132;KRATOCHVILA Pavel;CZE;SKSZ Plumlov;C;CZE00132;1
CZE00133;HLOUSEK Martin;CZE;TJ Jiskra Otrokovice;C;CZE00133;1
CZE00134;VYMOLA Jaroslav;CZE;SKSZ Plumlov;C;CZE00134;1
CZE00135;BENISKOVA Adela;CZE;TJ Opava;C;CZE00135;1
CZE00136;VEMOLOVA Barbora;CZE;SKSZ Plumlov;W;CZE00136;1
CZE00137;KRUPKA Libor;CZE;TJ Jiskra Otrokovice;M;CZE00137;1
CZE00138;KRUPKA David;CZE;TJ Jiskra Otrokovice;M;CZE00138;1
CZE00139;KRUPKOVA Hedvika;CZE;TJ Jiskra Otrokovice;W;CZE00139;1
CZE00140;VYSKOCIL Denis;CZE;SKSZ Plumlov;M;CZE00140;2
CZE00141;HAJNY Martin;CZE;SKSZ Plumlov;M;CZE00141;3
CZE00142;HAJNY Martin;CZE;TJ Jiskra Otrokovice;M;CZE00142;3
CZE00143;BABORAK Frantisek;CZE;HK Sveti;;CZE00143;2
CZE00144;MACHOVA Jana;CZE;TJ Jiskra Otrokovice;;CZE00144;1
CZE00145;STRACHOTOVA Zuzana;CZE;TJ Jiskra Otrokovice;;CZE00145;1
CZE00146;BAK Dominik;CZE;TJ Jiskra Otrokovice;;CZE00146;1
CZE00147;SUKOP Tomas;CZE;TJ Jiskra Otrokovice;;CZE00147;1
CZE00148;ZAREMBA Petr;CZE;TJ Jiskra Otrokovice;;CZE00148;1
CZE00149;VYSKOCILOVA Jana;CZE;SKSZ Plumlov;;CZE00149;2
EGY00001;MAHMOUD Abdulrhman Farag Hemdan;EGY;;;EGY00001;1
EST00001;KIILASPEA Mati;EST;Viljandi AK Nool;G;EST00001;1
EST00002;MANNIK Janis;EST;Jarvamaa AK;G;EST00002;1
EST00003;JURNO Ulvi;EST;AK Harjumaa;G;EST00003;1
EST00004;PEETRI Lembit;EST;KEK Parnu;G;EST00004;1
EST00005;HAIKARA Matti;EST;-;G;EST00005;1
EST00006;TIPPO Einar;EST;AK Tallinn;G;EST00006;1
EST00007;RANDMER Ivar;EST;Jarvamaa AK;M;EST00007;1
EST00008;KAHK Merike;EST;Viljandi AK Nool;W;EST00008;1
EST00009;KUTT Malle;EST;Viljandi AK Nool;W;EST00009;1
EST00010;JARVESAAR Ain;EST;Haademeeste AK;J;EST00010;1
EST00011;LOHMUS Anu;EST;Viljandi AK Nool;J;EST00011;1
EST00012;MAASEPP Helle;EST;Viljandi AK Nool;J;EST00012;1
EST00013;TALIMAA Margus;EST;Viljandi AK Nool;M;EST00013;1
EST00014;PALLO Meelis;EST;Alutaguse AK Silex;M;EST00014;1
EST00015;POTTER Tarmo;EST;Viljandi AK Nool;M;EST00015;1
EST00016;KADASTIK Juri;EST;Jarvamaa AK;M;EST00016;1
EST00017;TORV Vahur;EST;Viljandi AK Nool;S;EST00017;1
EST00018;TAMM Tonis;EST;Alutaguse AK Silex;S;EST00018;1
EST00019;TEIMANN Malle;EST;Viljandi AK Nool;W;EST00019;1
EST00020;PARNOJA Kaido;EST;Viljandi AK Nool;J;EST00020;1
EST00021;LEESI Toomas;EST;Viljandi AK Nool;J;EST00021;1
EST00022;KURVITS Marko;EST;AK Victores;J;EST00022;1
EST00023;SEREDA Mati;EST;Viljandi AK Nool;M;EST00023;1
EST00024;RAIEND Merike;EST;Alutaguse AK Silex;W;EST00024;1
EST00025;KAHK Andres;EST;Viljandi AK Nool;J;EST00025;1
EST00026;JARVESAAR Ats;EST;Haademeeste AK;J;EST00026;1
EST00027;SOOSAAR Andres;EST;Viljandi AK Nool;C;EST00027;1
EST00028;LANG Sander;EST;Haademeeste AK;C;EST00028;1
EST00029;NURGAMAA Kristjan;EST;Alutaguse AK Silex;C;EST00029;1
EST00030;VIICKBERG Viljar;EST;-;J;EST00030;1
EST00031;TAGAPERE Teet;EST;Haademeeste AK;M;EST00031;1
EST00032;KARAMA Aleksander;EST;Haademeeste AK;S;EST00032;4
EST00033;SARG Mart;EST;Viljandi AK Nool;C;EST00033;1
EST00034;KIILASPEA Inno;EST;Haademeeste AK;S;EST00034;2
EST00035;EEK Arvi;EST;Alutaguse AK Silex;M;EST00035;1
EST00036;VIIN Imre;EST;-;M;EST00036;1
EST00037;RAUD Rita;EST;Viljandi AK Nool;SW;EST00037;1
EST00038;ATKA Maarika;EST;Haademeeste AK;SW;EST00038;1
EST00039;KIVI Jakob;EST;Haademeeste AK;C;EST00039;1
EST00040;JARVESAAR Robert;EST;Haademeeste AK;C;EST00040;1
EST00041;JARVESAAR Rihard;EST;Haademeeste AK;J;EST00041;1
EST00042;TAGAPERE Rait;EST;Haademeeste AK;C;EST00042;1
EST00043;KIVI Madis;EST;Haademeeste AK;M;EST00043;1
EST00044;KULL Imre;EST;Haademeeste AK;M;EST00044;1
EST00045;LEPPIK Sale;EST;Haademeeste AK;SW;EST00045;1
EST00046;TOOME Ivar;EST;Jarvamaa AK;M;EST00046;1
EST00047;VARES Priit;EST;Viljandi AK Nool;M;EST00047;1
EST00048;SIIM Krista;EST;Viljandi AK Nool;W;EST00048;1
EST00049;SULGER Anne;EST;Kergu;W;EST00049;1
EST00050;NOVIKOV Alvar;EST;AK Kaisma-Kergu;C;EST00050;1
EST00051;RULL Reio;EST;Viljandi AK Nool;J;EST00051;1
EST00052;REVIN Juri;EST;Alutaguse AK Silex;SM;EST00052;1
EST00053;MASS Marko;EST;-;J;EST00053;1
EST00054;PRANTS Arli;EST;Haademeeste AK;M;EST00054;1
EST00055;ALAKULA Kristjan;EST;Alutaguse AK Silex;;EST00055;1
EST00056;BUSCH Andri;EST;Haademeeste AK;;EST00056;1
EST00057;FELDMANN Juri;EST;Alutaguse AK Silex;;EST00057;1
EST00058;JARVESAAR Rasmus;EST;Haademeeste AK;;EST00058;1
EST00059;JARVESAAR Robin;EST;Haademeeste AK;;EST00059;1
EST00060;JUHANSON Vagilen;EST;Viljandi AK Nool;;EST00060;1
EST00061;KAHK Siim;EST;Viljandi AK Nool;;EST00061;1
EST00062;KURM Ruth;EST;Haademeeste AK;;EST00062;1
EST00063;LANK Enn;EST;Haademeeste AK;;EST00063;1
EST00064;LOSJUK Iris;EST;AK Parnu-Jaaguopi;;EST00064;1
EST00065;MATT Marek;EST;AK Kaisma-Kergu;;EST00065;2
EST00066;MATT Marek;EST;Haademeeste AK;;EST00066;2
EST00067;NIINEPUU Merje;EST;Alutaguse AK Silex;;EST00067;1
EST00068;RAUD Martin;EST;Viljandi AK Nool;;EST00068;1
EST00069;RULL Sirli;EST;Viljandi AK Nool;;EST00069;1
EST00070;TOLES Marina;EST;AK Tallinn;;EST00070;1
EST00071;VAHER Risto;EST;Haademeeste AK;;EST00071;1
EST00072;KIILASPEA Inno;EST;Viljandi AK Nool;;EST00072;2
FIN00001;POYRY Veikko;FIN;-;M;FIN00001;1
FIN00002;HAKKINEN Pentti;FIN;SVJA;M;FIN00002;2
FIN00003;RAATIKAINEN Kalevi;FIN;-;M;FIN00003;1
FIN00004;PIRSKANEN Kalevi;FIN;Heinolan Ampujat;M;FIN00004;3
FIN00005;NIEMINEN Pertti;FIN;-;M;FIN00005;1
FIN00006;MERTANEN Pekka;FIN;-;M;FIN00006;1
FIN00007;VALANTI Veikko;FIN;-;M;FIN00007;1
FIN00008;LAITINEN Eero;FIN;-;M;FIN00008;1
FIN00009;TIIRA Pentti;FIN;JJA Jarvenpaa;M;FIN00009;1
FIN00010;NIO Lasse;FIN;JA Artemis;M;FIN00010;1
FIN00011;RANTANEN Pauli;FIN;-;M;FIN00011;1
FIN00012;NIEMINEN Kimmo;FIN;-;M;FIN00012;1
FIN00013;SIILIN Seppo;FIN;-;M;FIN00013;1
FIN00014;PARKKILA Matti;FIN;JJA Jarvenpaa;M;FIN00014;1
FIN00015;WEGELIUS Per;FIN;-;M;FIN00015;1
FIN00016;RANTANEN Osmo;FIN;-;M;FIN00016;1
FIN00017;PARTANEN Jaakko;FIN;-;M;FIN00017;1
FIN00018;LAITINEN Raimo;FIN;-;M;FIN00018;1
FIN00019;PANULA Anssi;FIN;-;M;FIN00019;1
FIN00020;NIEMINEN Leena;FIN;-;W;FIN00020;1
FIN00021;LATVALA Kauko;FIN;-;M;FIN00021;1
FIN00022;HERRANEN Vilho;FIN;-;M;FIN00022;1
FIN00023;TUOMINEN Teuvo;FIN;-;M;FIN00023;1
FIN00024;HAMALAINEN Sinikka;FIN;-;W;FIN00024;1
FIN00025;NIEMINEN Hilkka;FIN;-;W;FIN00025;1
FIN00026;MORRI Simo;FIN;-;M;FIN00026;1
FIN00027;UNTOLA Pentti;FIN;-;M;FIN00027;1
FIN00028;JAASKA Veikko;FIN;-;M;FIN00028;1
FIN00029;PARTANEN Tarja;FIN;-;W;FIN00029;1
FIN00030;LOFHJELM Lasse;FIN;JA Artemis;M;FIN00030;1
FIN00031;LAMPINEN Keijo;FIN;-;M;FIN00031;1
FIN00032;HERANEN Ilkka;FIN;-;M;FIN00032;1
FIN00033;RIKKONEN Hannu;FIN;-;M;FIN00033;1
FIN00034;RANTANEN Timo;FIN;-;M;FIN00034;1
FIN00035;RAJALA Mauno;FIN;Jousiveikot;M;FIN00035;1
FIN00036;LINDBERG Ilkka;FIN;-;M;FIN00036;1
FIN00037;LEMPINEN Markku;FIN;JA Wilhelm Tell;M;FIN00037;1
FIN00038;BABITZIN Marjut;FIN;TJA Tampere;W;FIN00038;3
FIN00039;AALTONEN Anne;FIN;-;W;FIN00039;1
FIN00040;KARKKAINEN Leena;FIN;-;W;FIN00040;1
FIN00041;SARANPAA Vesa-Petteri;FIN;-;J;FIN00041;1
FIN00042;YLIROTU Jeremias;FIN;-;J;FIN00042;1
FIN00043;RAUTOPURO Markus;FIN;-;J;FIN00043;1
FIN00044;KOSKELA Jouko;FIN;JA Ramses;M;FIN00044;1
FIN00045;AALTONEN Pirjo;FIN;-;W;FIN00045;1
FIN00046;RAUTOPURO Tuula;FIN;-;W;FIN00046;1
FIN00047;REINIKAINEN Jarkko;FIN;MaWe;J;FIN00047;2
FIN00048;MAKI Jari;FIN;-;M;FIN00048;1
FIN00049;TUHKANEN Raimo;FIN;JJA Jarvenpaa;M;FIN00049;1
FIN00050;VELLONEN Christer;FIN;-;M;FIN00050;1
FIN00051;LINDLOF Martti;FIN;-;S;FIN00051;1
FIN00052;HEINIO Marja-Liisa;FIN;-;W;FIN00052;2
FIN00053;MERIKALLIO Timo;FIN;JA Artemis;M;FIN00053;1
FIN00054;VALTONEN Jussi;FIN;RJJ Ristiina;M;FIN00054;1
FIN00055;KAMMONEN Osmo;FIN;SVJA;S;FIN00055;2
FIN00056;MAKELA Otto;FIN;JA Artemis;M;FIN00056;2
FIN00057;ALARAISANEN Elina;FIN;JA Robin Hood;W;FIN00057;1
FIN00058;JOHANSSON Jari;FIN;JS Lahden Vasama;S;FIN00058;2
FIN00059;DIKTER Oliver;FIN;-;M;FIN00059;1
FIN00060;KEMPINEN Matti;FIN;-;M;FIN00060;1
FIN00061;MARJALA Harri;FIN;-;M;FIN00061;1
FIN00062;LUUKKAINEN Leila;FIN;JA Artemis;W;FIN00062;1
FIN00063;PELKONEN Pertti;FIN;-;M;FIN00063;1
FIN00064;SAVOLANEN Jussi;FIN;-;M;FIN00064;1
FIN00065;KEKKONEN Teno;FIN;-;M;FIN00065;1
FIN00066;FORSSELL Jan-Erik;FIN;JA Ramses;M;FIN00066;1
FIN00067;VALTONEN Tero;FIN;RJJ Ristiina;M;FIN00067;1
FIN00068;PARTANEN Petri;FIN;JA Artemis;M;FIN00068;1
FIN00069;BABITZIN Marjut;FIN;SVJA;W;FIN00069;3
FIN00070;BABITZIN Marjut;FIN;CBK;W;FIN00070;3
FIN00071;KARAMA Aleksander;FIN;JA Artemis;M;FIN00071;4
FIN00072;KARAMA Aleksander;FIN;JA Robin Hood;M;FIN00072;4
FIN00073;PIRSKANEN Kalevi;FIN;SVJA;M;FIN00073;3
FIN00074;PIRSKANEN Kalevi;FIN;TJA Tampere;M;FIN00074;3
FIN00075;HAKKINEN Pentti;FIN;Jousiveikot;M;FIN00075;2
FIN00076;MAKELA Otto;FIN;JA Robin Hood;M;FIN00076;2
FIN00077;REINIKAINEN Jarkko;FIN;JA Artemis;M;FIN00077;2
FIN00078;KARAMA Aleksander;FIN;SVJA;M;FIN00078;4
FIN00079;JOHANSSON Jari;FIN;SVJA;M;FIN00079;2
FIN00080;APPELGREN Camilla;FIN;CBK;W;FIN00080;1
FIN00081;RANTANEN Henry;FIN;Nu-Ta;M;FIN00081;1
FIN00082;ROVIO Kalevi;FIN;JS Lahden Vasama;M;FIN00082;1
FIN00083;ERJANSALO Topi;FIN;Heinolan Ampujat;M;FIN00083;1
FIN00084;KONTOLA Kari;FIN;-;M;FIN00084;1
FRA00001;TLEMCANI Frederic;FRA;1re CDA Romainville;M;FRA00001;1
FRA00002;GHEYSEN Christophe;FRA;ST Stand Angoumoisin;M;FRA00002;1
FRA00003;LANTIEZ Antoine;FRA;Les Arquebusiers de Cambresis;M;FRA00003;1
FRA00004;SIAME Emmanuel;FRA;ST La Detente;M;FRA00004;2
FRA00005;BERTRAND Catherine;FRA;-;W;FRA00005;1
FRA00006;DESNOYELLE Fabrice;FRA;-;J;FRA00006;1
FRA00007;TARRADE Cyril;FRA;1re CDA Romainville;J;FRA00007;1
FRA00008;CHRISTOFFEL Pascal;FRA;USST Charleville;J;FRA00008;1
FRA00009;MAUDIEU Marie-France;FRA;AG Deauvillaise;W;FRA00009;1
FRA00010;LE PANSE Helene;FRA;-;W;FRA00010;1
FRA00011;BERTRAND Philippe;FRA;-;M;FRA00011;1
FRA00012;BRULET Jean-Michel;FRA;STA Cusset;M;FRA00012;1
FRA00013;CAPURRO Marc;FRA;TS Antibes;M;FRA00013;2
FRA00014;RICHARD Anne;FRA;ST La Detente;W;FRA00014;1
FRA00015;SIMONIN Antoine;FRA;1re CDA Romainville;J;FRA00015;1
FRA00016;CORBILLON Thierry;FRA;USST Charleville;M;FRA00016;1
FRA00017;LEBAULT Melanie;FRA;1re CDA Romainville;W;FRA00017;2
FRA00018;BARRAL Nathalie;FRA;STA Cusset;W;FRA00018;1
FRA00019;MAIGROT Bastian;FRA;STA Cusset;J;FRA00019;1
FRA00020;CARLOT Didier;FRA;TS Chatenoy Royal;M;FRA00020;2
FRA00021;VASSEUR Benoit;FRA;AL d'Arques;J;FRA00021;1
FRA00022;BONNEAU Pierre;FRA;CT Angerien;J;FRA00022;1
FRA00023;GUILLAUME Julie;FRA;1re CDA Romainville;J;FRA00023;1
FRA00024;PERNIN Amelie;FRA;TS Chatenoy Royal;W;FRA00024;2
FRA00025;GUILLAUME Florent;FRA;1re CDA Romainville;J;FRA00025;1
FRA00026;ROUSSEAU Maxime;FRA;CT Angerien;J;FRA00026;1
FRA00027;REGNIEZ Melanie;FRA;TS Chabris;W;FRA00027;3
FRA00028;DEBORRE Francoise;FRA;TS Chatenoy Royal;W;FRA00028;1
FRA00029;SEGUR Anthony;FRA;TS Antibes;C;FRA00029;1
FRA00030;GAILLARD Thomas;FRA;CS Garnison Rennes;C;FRA00030;1
FRA00031;BONNIN Guillaume;FRA;TS Chatenoy Royal;C;FRA00031;1
FRA00032;TISSERAND Victorien;FRA;TS Chatenoy Royal;C;FRA00032;1
FRA00033;MANGEMATIN Jacques;FRA;TS Chatenoy Royal;J;FRA00033;1
FRA00034;TROUILLET Tiffanie;FRA;1re CDA Romainville;J;FRA00034;1
FRA00035;COUSSOT Jean-Paul;FRA;ST Creusot;M;FRA00035;1
FRA00036;GUILLAUME Michel;FRA;1re CDA Romainville;S;FRA00036;1
FRA00037;RICHARD SEGUIN Anne;FRA;ST La Detente;S;FRA00037;1
FRA00038;BERTHOD Roger;FRA;TS Antibes;S;FRA00038;1
FRA00039;PARIZE Andre;FRA;ST Creusot;S;FRA00039;3
FRA00040;JACOB Ludivine;FRA;AT Sainte-Savine;W;FRA00040;2
FRA00041;LAUNAY Diana;FRA;CS Garnison Rennes;W;FRA00041;1
FRA00042;GAYANT Guillaume;FRA;CTB Vouel-Tergnier;C;FRA00042;1
FRA00043;LEPERQUE Amandine;FRA;TS Longuenesse;J;FRA00043;2
FRA00044;MUTIN Cecile;FRA;TS Chatenoy Royal;W;FRA00044;1
FRA00045;RIVAULT Corentin;FRA;CTS Thorigne;J;FRA00045;1
FRA00046;BAGNARD Gaetan;FRA;ST Creusot;J;FRA00046;1
FRA00047;MEY Elodie;FRA;1re CDA Romainville;J;FRA00047;1
FRA00048;CLAUDE Joel;FRA;USST Charleville;S;FRA00048;1
FRA00049;POURU Mathis;FRA;USST Charleville;C;FRA00049;1
FRA00050;SEONI Alessandro;FRA;ST Creusot;C;FRA00050;1
FRA00051;KIEFFER Lucas;FRA;LA Barisienne;C;FRA00051;1
FRA00052;BROQUIE Thomas;FRA;TS Chatenoy Royal;J;FRA00052;1
FRA00053;DUTREUIL Marie;FRA;ST Creusot;J;FRA00053;1
FRA00054;GOUJON Jean-Claude;FRA;CT Rollot;S;FRA00054;3
FRA00055;AGAUT Clement;FRA;CTS Thorigne;J;FRA00055;1
FRA00056;DEWICKI Zoe;FRA;TS Chatenoy Royal;J;FRA00056;2
FRA00057;ANDRE Hugo;FRA;TS Chatenoy Royal;M;FRA00057;2
FRA00058;MUTIN Nicolas;FRA;ST Creusot;SM;FRA00058;3
FRA00059;DIEHL Corentin;FRA;ST Creusot;J;FRA00059;2
FRA00060;MATHIAS Axel;FRA;CTS Thorigne;J;FRA00060;1
FRA00061;DOVIGO Teddy;FRA;AST Albi Competitions;C;FRA00061;2
FRA00062;CHAUVELOT Laura;FRA;1re CDA Romainville;J;FRA00062;2
FRA00063;COLLIN Aurelien;FRA;Etoile Auxonnaise;M;FRA00063;1
FRA00064;BRULET Jacques;FRA;STA Cusset;M;FRA00064;1
FRA00065;COUREL Jean-Charles;FRA;-;M;FRA00065;1
FRA00066;PINSON Alain;FRA;1re CDA Romainville;M;FRA00066;1
FRA00067;GARIN Andre;FRA;EM Boussois;M;FRA00067;1
FRA00068;LHOMME Arnaud;FRA;USST Charleville;M;FRA00068;1
FRA00069;PITOR Jeremy;FRA;ST La Detente;J;FRA00069;1
FRA00070;PITOIS Pascal;FRA;-;M;FRA00070;1
FRA00071;FOURNIER Bruno;FRA;TS Longuenesse;M;FRA00071;1
FRA00072;BRIGNOLI Isabelle;FRA;-;W;FRA00072;1
FRA00073;REGNIEZ Gerard-Yves;FRA;AL d'Arques;M;FRA00073;1
FRA00074;DELAFAITE Patrick;FRA;SCT Langres;S;FRA00074;3
FRA00075;RAMBAUD Corentin;FRA;ASC Escoublacaise;J;FRA00075;1
FRA00076;BARBE Gwendoline;FRA;CS Garnison Rennes;W;FRA00076;1
FRA00077;PAOLANTONACCI Fanny;FRA;1re CDA Romainville;C;FRA00077;1
FRA00078;ADJAOUDI Tassadit;FRA;1re CDA Romainville;C;FRA00078;1
FRA00079;PALUMBO Hugo;FRA;ST Creusot;J;FRA00079;1
FRA00080;FRANCISCO Enzo;FRA;1re CDA Romainville;M;FRA00080;1
FRA00081;CHAUVELOT Justine;FRA;1re CDA Romainville;W;FRA00081;2
FRA00082;VAILLANT Nicolas;FRA;-;J;FRA00082;1
FRA00083;DUCHON Julien;FRA;-;J;FRA00083;1
FRA00084;CARMOIN Remy;FRA;1re CDA Romainville;M;FRA00084;1
FRA00085;BOUILLO Charles;FRA;1re CDA Romainville;M;FRA00085;1
FRA00086;LOIE Honore;FRA;-;M;FRA00086;1
FRA00087;MERCERON Lucien;FRA;-;S;FRA00087;1
FRA00088;DURAND Isabelle;FRA;-;W;FRA00088;1
FRA00089;JAMAIN Michael;FRA;-;J;FRA00089;1
FRA00090;DOUZAMY Jean-Charles;FRA;USST Charleville;J;FRA00090;1
FRA00091;PERRAUD Thomas;FRA;-;M;FRA00091;1
FRA00092;GOEDEFROYE Bernard;FRA;TS Longuenesse;M;FRA00092;1
FRA00093;BOULOIS Stephane;FRA;TS Longuenesse;M;FRA00093;2
FRA00094;VION Mauricette;FRA;1re CDA Romainville;S;FRA00094;1
